nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity
      2390, 1.534849470E-01,-2.895297829E-02, 0.000000000E+00, 9.616953190E-01, 9.616849516E-01, 4.425898569E-03, 0.000000000E+00
      2391, 6.435699829E-02,-2.891233333E-02, 0.000000000E+00, 9.835108236E-01, 9.834548412E-01, 1.035687236E-02, 0.000000000E+00
      2392, 1.211411920E-01,-2.890035645E-02, 0.000000000E+00, 9.682390270E-01, 9.682233198E-01, 5.469047367E-03, 0.000000000E+00
      2393, 1.071406254E-01,-2.887387081E-02, 0.000000000E+00, 9.692091248E-01, 9.691882392E-01, 6.311445016E-03, 0.000000000E+00
      2394, 1.388145463E-01,-2.885117481E-02, 0.000000000E+00, 9.622470628E-01, 9.622341201E-01, 4.956425137E-03, 0.000000000E+00
      2395,-7.018331049E-02,-2.882779597E-02, 0.000000000E+00, 9.971573876E-01, 9.971514710E-01,-3.414247391E-03, 0.000000000E+00
      2396, 1.265048474E-01,-2.870727837E-02, 0.000000000E+00, 9.646233909E-01, 9.646081605E-01, 5.379721652E-03, 0.000000000E+00
      2397, 4.565344868E-02,-2.870711603E-02, 0.000000000E+00, 9.957054735E-01, 9.956191572E-01, 1.296936609E-02, 0.000000000E+00
      2398, 4.912871018E-02,-2.868942748E-02, 0.000000000E+00, 9.924867808E-01, 9.924042118E-01, 1.266863883E-02, 0.000000000E+00
      2399, 7.277518076E-02,-2.864713324E-02, 0.000000000E+00, 9.779371067E-01, 9.778902279E-01, 9.477272506E-03, 0.000000000E+00
      2400,-7.555624185E-04,-2.863857382E-02, 0.000000000E+00, 1.034795712E+00, 1.033297176E+00,-5.527946500E-02, 0.000000000E+00
      2401, 1.037188904E-02,-2.861347862E-02, 0.000000000E+00, 1.044291838E+00, 1.044079907E+00,-2.064910641E-02, 0.000000000E+00
      2402,-5.248383664E-02,-2.861118927E-02, 0.000000000E+00, 9.929827590E-01, 9.929486518E-01,-8.198981619E-03, 0.000000000E+00
      2403, 5.436911257E-02,-2.859694071E-02, 0.000000000E+00, 9.880881779E-01, 9.880139990E-01, 1.195910003E-02, 0.000000000E+00
      2404,-3.462530514E-02,-2.859352101E-02, 0.000000000E+00, 9.870152738E-01, 9.867852104E-01,-2.123586372E-02, 0.000000000E+00
      2405,-3.123787695E-02,-2.859122207E-02, 0.000000000E+00, 9.859619114E-01, 9.856073057E-01,-2.631857121E-02, 0.000000000E+00
      2406,-3.906961511E-02,-2.858388431E-02, 0.000000000E+00, 9.883538043E-01, 9.882064589E-01,-1.700717814E-02, 0.000000000E+00
      2407, 8.970104140E-02,-2.854600475E-02, 0.000000000E+00, 9.711152969E-01, 9.710839096E-01, 7.731864908E-03, 0.000000000E+00
      2408,-7.295875644E-02,-2.850850925E-02, 0.000000000E+00, 9.975617413E-01, 9.975573064E-01,-2.960363094E-03, 0.000000000E+00
      2409, 8.667470230E-03,-2.847951158E-02, 0.000000000E+00, 1.045489463E+00, 1.045119197E+00,-2.731974922E-02, 0.000000000E+00
      2410, 1.354075278E-01,-2.847639648E-02, 0.000000000E+00, 9.617992695E-01, 9.617854928E-01, 5.110447532E-03, 0.000000000E+00
      2411,-2.334845297E-02,-2.847063369E-02, 0.000000000E+00, 9.866411814E-01, 9.858467360E-01,-3.942431480E-02, 0.000000000E+00
      2412, 3.691693178E-02,-2.844012741E-02, 0.000000000E+00, 1.003802138E+00, 1.003706443E+00, 1.369151907E-02, 0.000000000E+00
      2413, 6.237340422E-02,-2.842430029E-02, 0.000000000E+00, 9.813046685E-01, 9.812398663E-01, 1.116006754E-02, 0.000000000E+00
      2414, 2.005802766E-02,-2.838297910E-02, 0.000000000E+00, 1.032013739E+00, 1.032008096E+00, 1.219448308E-03, 0.000000000E+00
      2415, 4.235530390E-02,-2.835590683E-02, 0.000000000E+00, 9.974615521E-01, 9.973654552E-01, 1.368167065E-02, 0.000000000E+00
      2416, 1.472764565E-01,-2.829021471E-02, 0.000000000E+00, 9.600839384E-01, 9.600721836E-01, 4.711851684E-03, 0.000000000E+00
      2417, 1.295551620E-01,-2.828331656E-02, 0.000000000E+00, 9.618075637E-01, 9.617921817E-01, 5.398508812E-03, 0.000000000E+00
      2418, 1.444864685E-01,-2.823478405E-02, 0.000000000E+00, 9.602077851E-01, 9.601954848E-01, 4.823116708E-03, 0.000000000E+00
      2419,-4.084161809E-02,-2.821290639E-02, 0.000000000E+00, 9.887153094E-01, 9.885978796E-01,-1.516146558E-02, 0.000000000E+00
      2420,-5.757217643E-02,-2.817810003E-02, 0.000000000E+00, 9.943008869E-01, 9.942806811E-01,-6.308036577E-03, 0.000000000E+00
      2421, 1.120072202E-01,-2.816925954E-02, 0.000000000E+00, 9.650199450E-01, 9.649992649E-01, 6.263574341E-03, 0.000000000E+00
      2422, 1.164250737E-01,-2.809109776E-02, 0.000000000E+00, 9.633119449E-01, 9.632924418E-01, 6.072158161E-03, 0.000000000E+00
      2423, 5.264625046E-02,-2.805222120E-02, 0.000000000E+00, 9.861054476E-01, 9.860183518E-01, 1.297250890E-02, 0.000000000E+00
      2424, 4.460964455E-03,-2.801045423E-02, 0.000000000E+00, 1.046037436E+00, 1.045172535E+00,-4.210074989E-02, 0.000000000E+00
      2425,-2.180814901E-02,-2.796978026E-02, 0.000000000E+00, 9.868782956E-01, 9.858874394E-01,-4.402974903E-02, 0.000000000E+00
      2426, 3.924039361E-02,-2.795720276E-02, 0.000000000E+00, 9.993083478E-01, 9.992020741E-01, 1.439285980E-02, 0.000000000E+00
      2427, 7.884255756E-02,-2.793171863E-02, 0.000000000E+00, 9.716393395E-01, 9.715951356E-01, 9.174909136E-03, 0.000000000E+00
      2428, 1.785800118E-02,-2.790476870E-02, 0.000000000E+00, 1.035227401E+00, 1.035218333E+00,-1.405793240E-03, 0.000000000E+00
      2429, 8.756580265E-02,-2.788602277E-02, 0.000000000E+00, 9.683000515E-01, 9.682640052E-01, 8.282168434E-03, 0.000000000E+00
      2430,-4.581706870E-02,-2.785443167E-02, 0.000000000E+00, 9.903193130E-01, 9.902513557E-01,-1.153661498E-02, 0.000000000E+00
      2431,-6.018360225E-02,-2.780790571E-02, 0.000000000E+00, 9.949721203E-01, 9.949567282E-01,-5.509618545E-03, 0.000000000E+00
      2432, 2.083260830E-01,-2.775467491E-02, 0.000000000E+00, 9.552185759E-01, 9.552124597E-01, 3.404803838E-03, 0.000000000E+00
      2433, 2.099982910E-01,-2.775467491E-02, 0.000000000E+00, 9.550033485E-01, 9.549974045E-01, 3.351097543E-03, 0.000000000E+00
      2434,-3.282931032E-02,-2.775417998E-02, 0.000000000E+00, 9.850833789E-01, 9.847828606E-01,-2.420315738E-02, 0.000000000E+00
      2435,-2.723088115E-02,-2.773237257E-02, 0.000000000E+00, 9.845840454E-01, 9.840083211E-01,-3.348127004E-02, 0.000000000E+00
      2436, 2.013687613E-01,-2.771389956E-02, 0.000000000E+00, 9.553747627E-01, 9.553681089E-01, 3.543806875E-03, 0.000000000E+00
      2437, 1.981132370E-01,-2.770597941E-02, 0.000000000E+00, 9.553574275E-01, 9.553505291E-01, 3.608349447E-03, 0.000000000E+00
      2438,-7.922627208E-02,-2.769971137E-02, 0.000000000E+00, 9.983163577E-01, 9.983139423E-01,-2.177488023E-03, 0.000000000E+00
      2439, 2.624321721E-03,-2.769381701E-02, 0.000000000E+00, 1.044415636E+00, 1.043223047E+00,-4.949181171E-02, 0.000000000E+00
      2440, 9.387466380E-02,-2.766678111E-02, 0.000000000E+00, 9.645252249E-01, 9.644926132E-01, 7.858988071E-03, 0.000000000E+00
      2441, 1.912107278E-01,-2.765991652E-02, 0.000000000E+00, 9.544572804E-01, 9.544496789E-01, 3.783071000E-03, 0.000000000E+00
      2442,-1.731044951E-02,-2.765400414E-02, 0.000000000E+00, 9.918039180E-01, 9.902267643E-01,-5.544068362E-02, 0.000000000E+00
      2443, 1.880280225E-01,-2.764124215E-02, 0.000000000E+00, 9.546649175E-01, 9.546570810E-01, 3.842538070E-03, 0.000000000E+00
      2444, 2.936962632E-02,-2.761785882E-02, 0.000000000E+00, 1.011647302E+00, 1.011557262E+00, 1.294957203E-02, 0.000000000E+00
      2445, 6.815420725E-02,-2.761369188E-02, 0.000000000E+00, 9.737315830E-01, 9.736697975E-01, 1.084191169E-02, 0.000000000E+00
      2446, 1.811749258E-01,-2.758106041E-02, 0.000000000E+00, 9.546533120E-01, 9.546449451E-01, 3.968217296E-03, 0.000000000E+00
      2447, 2.780956075E-02,-2.756637763E-02, 0.000000000E+00, 1.015513048E+00, 1.015438199E+00, 1.162906975E-02, 0.000000000E+00
      2448,-8.194571990E-02,-2.754312196E-02, 0.000000000E+00, 9.986626982E-01, 9.986609717E-01,-1.844839334E-03, 0.000000000E+00
      2449, 1.780421613E-01,-2.753910446E-02, 0.000000000E+00, 9.547169554E-01, 9.547083074E-01, 4.035612432E-03, 0.000000000E+00
      2450,-1.790424657E-02,-2.751603868E-02, 0.000000000E+00, 9.890203270E-01, 9.875930044E-01,-5.257427221E-02, 0.000000000E+00
      2451,-8.862934467E-02,-2.751558245E-02, 0.000000000E+00, 9.992257363E-01, 9.992248755E-01,-1.296284654E-03, 0.000000000E+00
      2452,-1.099982910E-01,-2.750298309E-02, 0.000000000E+00, 1.000000000E+00, 1.000000000E+00, 0.000000000E+00, 0.000000000E+00
      2453,-1.083870168E-01,-2.750298309E-02, 0.000000000E+00, 9.999819153E-01, 9.999819027E-01,-1.268816593E-04, 0.000000000E+00
      2454, 2.342174482E-02,-2.748338731E-02, 0.000000000E+00, 1.023536941E+00, 1.023495300E+00, 8.279658717E-03, 0.000000000E+00
      2455,-9.839044862E-02,-2.748297869E-02, 0.000000000E+00, 9.997646578E-01, 9.997644383E-01,-6.452759545E-04, 0.000000000E+00
      2456,-9.159553630E-02,-2.746008751E-02, 0.000000000E+00, 9.994434203E-01, 9.994428495E-01,-1.057023842E-03, 0.000000000E+00
      2457,-1.014897302E-01,-2.745986590E-02, 0.000000000E+00, 9.998745158E-01, 9.998744052E-01,-4.514290905E-04, 0.000000000E+00
      2458, 5.794874000E-02,-2.745614206E-02, 0.000000000E+00, 9.778418199E-01, 9.777572269E-01, 1.270272612E-02, 0.000000000E+00
      2459, 1.712238011E-01,-2.745340073E-02, 0.000000000E+00, 9.542693566E-01, 9.542599412E-01, 4.209308085E-03, 0.000000000E+00
      2460, 7.666948280E-02,-2.738615071E-02, 0.000000000E+00, 9.691577628E-01, 9.691068153E-01, 9.842625754E-03, 0.000000000E+00
      2461, 1.681665566E-01,-2.735007396E-02, 0.000000000E+00, 9.537015113E-01, 9.536916360E-01, 4.311397615E-03, 0.000000000E+00
      2462,-4.855919321E-02,-2.733959920E-02, 0.000000000E+00, 9.910225158E-01, 9.909705646E-01,-1.010589300E-02, 0.000000000E+00
      2463, 2.128411866E-02,-2.715622274E-02, 0.000000000E+00, 1.026888123E+00, 1.026857790E+00, 6.612236485E-03, 0.000000000E+00
      2464,-1.363359423E-02,-2.714756287E-02, 0.000000000E+00, 9.976347277E-01, 9.955215403E-01,-6.437006638E-02, 0.000000000E+00
      2465, 6.611540506E-02,-2.713221643E-02, 0.000000000E+00, 9.714485662E-01, 9.713770741E-01, 1.166144437E-02, 0.000000000E+00
      2466, 9.814267840E-02,-2.710419004E-02, 0.000000000E+00, 9.606370720E-01, 9.606053571E-01, 7.735097415E-03, 0.000000000E+00
      2467,-3.706990167E-02,-2.707850806E-02, 0.000000000E+00, 9.862891407E-01, 9.860975668E-01,-1.931268145E-02, 0.000000000E+00
      2468, 1.377337803E-02,-2.700907684E-02, 0.000000000E+00, 1.042540926E+00, 1.042487997E+00,-9.710756455E-03, 0.000000000E+00
      2469, 1.614166982E-01,-2.700518365E-02, 0.000000000E+00, 9.516873965E-01, 9.516762673E-01, 4.565617464E-03, 0.000000000E+00
      2470, 5.610741300E-02,-2.697924939E-02, 0.000000000E+00, 9.763225141E-01, 9.762262639E-01, 1.356227943E-02, 0.000000000E+00
      2471,-1.163785478E-02,-2.690892464E-02, 0.000000000E+00, 1.002353921E+00, 1.000081953E+00,-6.710193930E-02, 0.000000000E+00
      2472,-6.558179941E-02,-2.690250119E-02, 0.000000000E+00, 9.960550854E-01, 9.960462885E-01,-4.163809460E-03, 0.000000000E+00
      2473, 3.332029610E-02,-2.690143126E-02, 0.000000000E+00, 1.002121592E+00, 1.001990147E+00, 1.581945539E-02, 0.000000000E+00
      2474, 1.218973930E-01,-2.688079408E-02, 0.000000000E+00, 9.540673271E-01, 9.540464718E-01, 6.259137365E-03, 0.000000000E+00
      2475,-4.368015083E-03,-2.686553136E-02, 0.000000000E+00, 1.028090555E+00, 1.025555275E+00,-7.144206673E-02, 0.000000000E+00
      2476, 9.164414317E-02,-2.685874421E-02, 0.000000000E+00, 9.594631698E-01, 9.594247855E-01, 8.520278150E-03, 0.000000000E+00
      2477, 4.895517783E-02,-2.684279433E-02, 0.000000000E+00, 9.805326027E-01, 9.804116471E-01, 1.525797782E-02, 0.000000000E+00
      2478,-2.867708572E-02,-2.684080812E-02, 0.000000000E+00, 9.833143466E-01, 9.828194584E-01,-3.092502498E-02, 0.000000000E+00
      2479, 1.584986401E-01,-2.681231202E-02, 0.000000000E+00, 9.495746442E-01, 9.495624926E-01, 4.767476511E-03, 0.000000000E+00
      2480,-7.795713587E-03,-2.680462748E-02, 0.000000000E+00, 1.016014476E+00, 1.013242445E+00,-7.423620814E-02, 0.000000000E+00
      2481,-2.506722359E-02,-2.679503295E-02, 0.000000000E+00, 9.834514345E-01, 9.826943108E-01,-3.839398688E-02, 0.000000000E+00
      2482, 1.179035429E-02,-2.673188843E-02, 0.000000000E+00, 1.045985730E+00, 1.045848199E+00,-1.581334216E-02, 0.000000000E+00
      2483, 8.283219318E-02,-2.671077632E-02, 0.000000000E+00, 9.609153375E-01, 9.608668010E-01, 9.568619144E-03, 0.000000000E+00
      2484, 1.024775141E-01,-2.671061772E-02, 0.000000000E+00, 9.561916968E-01, 9.561607454E-01, 7.620579871E-03, 0.000000000E+00
      2485,-1.137443831E-03,-2.656703562E-02, 0.000000000E+00, 1.039748638E+00, 1.037582269E+00,-6.644172881E-02, 0.000000000E+00
      2486, 4.581925484E-02,-2.652175298E-02, 0.000000000E+00, 9.829718934E-01, 9.828384329E-01, 1.596890843E-02, 0.000000000E+00
      2487, 3.597840059E-02,-2.646287763E-02, 0.000000000E+00, 9.934832589E-01, 9.933244427E-01, 1.733629271E-02, 0.000000000E+00
      2488,-6.821372293E-02,-2.640589730E-02, 0.000000000E+00, 9.965368471E-01, 9.965302686E-01,-3.600668752E-03, 0.000000000E+00
      2489, 1.246080204E-01,-2.635107051E-02, 0.000000000E+00, 9.519326226E-01, 9.519122487E-01, 6.177945569E-03, 0.000000000E+00
      2490, 1.069080912E-01,-2.632492801E-02, 0.000000000E+00, 9.528635681E-01, 9.528342505E-01, 7.416224607E-03, 0.000000000E+00
      2491, 7.200546949E-02,-2.631246023E-02, 0.000000000E+00, 9.619441726E-01, 9.618755819E-01, 1.137368816E-02, 0.000000000E+00
      2492, 4.257951729E-02,-2.625205101E-02, 0.000000000E+00, 9.844590552E-01, 9.843090224E-01, 1.693794625E-02, 0.000000000E+00
      2493,-4.175094482E-02,-2.624593644E-02, 0.000000000E+00, 9.874187345E-01, 9.873095226E-01,-1.459214243E-02, 0.000000000E+00
      2494, 2.688560849E-02,-2.623788705E-02, 0.000000000E+00, 1.010046953E+00, 1.009924955E+00, 1.518909813E-02, 0.000000000E+00
      2495, 7.539626766E-03,-2.623375283E-02, 0.000000000E+00, 1.052065664E+00, 1.051552813E+00,-3.229432483E-02, 0.000000000E+00
      2496, 2.446345383E-02,-2.620214618E-02, 0.000000000E+00, 1.015113705E+00, 1.015015918E+00, 1.356868374E-02, 0.000000000E+00
      2497, 6.159136462E-02,-2.617282168E-02, 0.000000000E+00, 9.653791604E-01, 9.652824867E-01, 1.350529272E-02, 0.000000000E+00
      2498,-6.090826643E-02,-2.614734513E-02, 0.000000000E+00, 9.947606585E-01, 9.947474439E-01,-5.100346864E-03, 0.000000000E+00
      2499, 9.582158151E-02,-2.614019063E-02, 0.000000000E+00, 9.538063604E-01, 9.537680777E-01, 8.479853106E-03, 0.000000000E+00
      2500, 8.063167806E-02,-2.613348320E-02, 0.000000000E+00, 9.578286726E-01, 9.577732145E-01, 1.022784915E-02, 0.000000000E+00
      2501, 5.931203089E-03,-2.611801304E-02, 0.000000000E+00, 1.052628558E+00, 1.051815588E+00,-4.086945917E-02, 0.000000000E+00
      2502, 1.115701170E-01,-2.609956284E-02, 0.000000000E+00, 9.487234864E-01, 9.486951177E-01, 7.294362097E-03, 0.000000000E+00
      2503,-1.109145120E-02,-2.609525263E-02, 0.000000000E+00, 1.003132818E+00, 1.000076708E+00,-7.768807453E-02, 0.000000000E+00
      2504, 3.456003790E-02,-2.602005013E-02, 0.000000000E+00, 9.910161213E-01, 9.908281890E-01, 1.886819755E-02, 0.000000000E+00
      2505,-5.915382115E-03,-2.601549720E-02, 0.000000000E+00, 1.023612340E+00, 1.020398066E+00,-8.043348116E-02, 0.000000000E+00
      2506,-4.448907224E-02,-2.600044798E-02, 0.000000000E+00, 9.885479524E-01, 9.884666462E-01,-1.262227647E-02, 0.000000000E+00
      2507,-1.506521638E-02,-2.597666874E-02, 0.000000000E+00, 9.926369130E-01, 9.904538712E-01,-6.536798506E-02, 0.000000000E+00
      2508, 3.950317236E-02,-2.594191691E-02, 0.000000000E+00, 9.861158231E-01, 9.859462634E-01, 1.800001114E-02, 0.000000000E+00
      2509,-2.754617146E-03,-2.592539432E-02, 0.000000000E+00, 1.036412036E+00, 1.033596982E+00,-7.574516357E-02, 0.000000000E+00
      2510, 5.204795361E-02,-2.592460295E-02, 0.000000000E+00, 9.712196864E-01, 9.710894633E-01, 1.572069535E-02, 0.000000000E+00
      2511, 4.721268531E-02,-2.590935522E-02, 0.000000000E+00, 9.741215082E-01, 9.739679045E-01, 1.710569021E-02, 0.000000000E+00
      2512, 1.520745427E-01,-2.590320161E-02, 0.000000000E+00, 9.461086296E-01, 9.460945764E-01, 5.124735258E-03, 0.000000000E+00
      2513, 1.968731562E-03,-2.588854439E-02, 0.000000000E+00, 1.050361752E+00, 1.048650694E+00,-5.934984880E-02, 0.000000000E+00
      2514, 3.087436997E-02,-2.588505489E-02, 0.000000000E+00, 1.001181426E+00, 1.001030567E+00, 1.708922643E-02, 0.000000000E+00
      2515,-9.042481549E-03,-2.583366276E-02, 0.000000000E+00, 1.010848674E+00, 1.007483045E+00,-8.176665662E-02, 0.000000000E+00
      2516, 6.991069815E-02,-2.581993306E-02, 0.000000000E+00, 9.588666129E-01, 9.587882184E-01, 1.215458314E-02, 0.000000000E+00
      2517, 1.347373042E-01,-2.578399687E-02, 0.000000000E+00, 9.457394076E-01, 9.457210183E-01, 5.867981378E-03, 0.000000000E+00
      2518, 1.721778569E-02,-2.576078071E-02, 0.000000000E+00, 1.033540431E+00, 1.033524941E+00, 1.900412665E-03, 0.000000000E+00
      2519, 1.489839313E-01,-2.573503421E-02, 0.000000000E+00, 9.450872193E-01, 9.450723363E-01, 5.272465186E-03, 0.000000000E+00
      2520, 5.966714645E-02,-2.573227887E-02, 0.000000000E+00, 9.628695542E-01, 9.627596426E-01, 1.440693128E-02, 0.000000000E+00
      2521,-5.354961023E-02,-2.572939621E-02, 0.000000000E+00, 9.923405998E-01, 9.923104926E-01,-7.686719580E-03, 0.000000000E+00
      2522,-2.128993697E-02,-2.572044076E-02, 0.000000000E+00, 9.824878888E-01, 9.811849204E-01,-5.022678365E-02, 0.000000000E+00
      2523, 1.303989196E-01,-2.568494251E-02, 0.000000000E+00, 9.447120446E-01, 9.446916099E-01, 6.171818243E-03, 0.000000000E+00
      2524, 1.001433665E-01,-2.564710549E-02, 0.000000000E+00, 9.488963699E-01, 9.488591298E-01, 8.339174796E-03, 0.000000000E+00
      2525, 5.055985021E-02,-2.556698633E-02, 0.000000000E+00, 9.679245001E-01, 9.677739321E-01, 1.691485645E-02, 0.000000000E+00
      2526, 1.403219107E-01,-2.554147507E-02, 0.000000000E+00, 9.459878368E-01, 9.459709065E-01, 5.619719201E-03, 0.000000000E+00
      2527, 8.690088069E-02,-2.550963965E-02, 0.000000000E+00, 9.499312784E-01, 9.498796005E-01, 9.817659275E-03, 0.000000000E+00
      2528, 4.427603539E-02,-2.550909539E-02, 0.000000000E+00, 9.749591779E-01, 9.747830222E-01, 1.831362190E-02, 0.000000000E+00
      2529,-1.900159124E-02,-2.549327187E-02, 0.000000000E+00, 9.837475579E-01, 9.820961251E-01,-5.668350723E-02, 0.000000000E+00
      2530, 2.254276927E-04,-2.547264604E-02, 0.000000000E+00, 1.048188164E+00, 1.045885897E+00,-6.888667406E-02, 0.000000000E+00
      2531,-5.572420901E-02,-2.544431615E-02, 0.000000000E+00, 9.931447184E-01, 9.931221145E-01,-6.673480200E-03, 0.000000000E+00
      2532, 1.169542762E-01,-2.543336666E-02, 0.000000000E+00, 9.451447992E-01, 9.451182754E-01, 7.037556422E-03, 0.000000000E+00
      2533,-6.404639608E-02,-2.539084242E-02, 0.000000000E+00, 9.953563672E-01, 9.953464194E-01,-4.427962540E-03, 0.000000000E+00
      2534, 1.513300988E-02,-2.538915866E-02, 0.000000000E+00, 1.037990253E+00, 1.037965771E+00,-2.402198373E-03, 0.000000000E+00
      2535, 1.426631685E-01,-2.532013375E-02, 0.000000000E+00, 9.440556813E-01, 9.440390291E-01, 5.565886057E-03, 0.000000000E+00
      2536, 1.045600878E-01,-2.524085223E-02, 0.000000000E+00, 9.445811423E-01, 9.445454647E-01, 8.149041279E-03, 0.000000000E+00
      2537, 4.103944240E-02,-2.521261919E-02, 0.000000000E+00, 9.765416809E-01, 9.763423838E-01, 1.948426159E-02, 0.000000000E+00
      2538,-3.286764162E-02,-2.515703957E-02, 0.000000000E+00, 9.815984026E-01, 9.812663848E-01,-2.542005969E-02, 0.000000000E+00
      2539,-3.700824666E-02,-2.507061062E-02, 0.000000000E+00, 9.836731504E-01, 9.834690472E-01,-1.991612185E-02, 0.000000000E+00
      2540,-2.893825497E-02,-2.506959616E-02, 0.000000000E+00, 9.794959167E-01, 9.789476378E-01,-3.256237982E-02, 0.000000000E+00
      2541, 1.086699807E-01,-2.505422473E-02, 0.000000000E+00, 9.418141059E-01, 9.417808103E-01, 7.868500855E-03, 0.000000000E+00
      2542,-2.467117400E-02,-2.504014177E-02, 0.000000000E+00, 9.792197446E-01, 9.782546970E-01,-4.315233334E-02, 0.000000000E+00
      2543, 7.592022039E-02,-2.503842170E-02, 0.000000000E+00, 9.504302142E-01, 9.503572215E-01, 1.167703070E-02, 0.000000000E+00
      2544,-4.910588064E-02,-2.502885299E-02, 0.000000000E+00, 9.902182691E-01, 9.901708493E-01,-9.643072759E-03, 0.000000000E+00
      2545,-7.436905316E-02,-2.497089347E-02, 0.000000000E+00, 9.974813990E-01, 9.974778670E-01,-2.635785029E-03, 0.000000000E+00
      2546, 3.782750527E-02,-2.494483233E-02, 0.000000000E+00, 9.809175697E-01, 9.807047083E-01, 2.021160533E-02, 0.000000000E+00
      2547, 1.094894999E-02,-2.488682720E-02, 0.000000000E+00, 1.048909087E+00, 1.048759779E+00,-1.660732552E-02, 0.000000000E+00
      2548, 8.468296612E-02,-2.487778322E-02, 0.000000000E+00, 9.455105754E-01, 9.454511937E-01, 1.051203025E-02, 0.000000000E+00
