nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity
        20, 1.480590224E-03,-1.099978638E-01, 0.000000000E+00, 1.007659252E+00, 1.007659242E+00,-9.629796815E-05, 2.922213564E-05
        21, 7.525400639E-03,-1.099978638E-01, 0.000000000E+00, 1.008277916E+00, 1.008277908E+00,-8.559616199E-05, 2.650896727E-05
        22, 1.357112265E-02,-1.099978638E-01, 0.000000000E+00, 1.008834581E+00, 1.008834575E+00,-7.304845055E-05, 2.257522620E-05
        23, 1.961771107E-02,-1.099978638E-01, 0.000000000E+00, 1.009337788E+00, 1.009337783E+00,-6.579605935E-05, 2.094972743E-05
        24, 2.566512108E-02,-1.099978638E-01, 0.000000000E+00, 1.009760983E+00, 1.009760980E+00,-5.783534805E-05, 1.949969313E-05
        25, 3.171331215E-02,-1.099978638E-01, 0.000000000E+00, 1.010111353E+00, 1.010111350E+00,-4.920025522E-05, 1.703198053E-05
        26, 3.776224709E-02,-1.099978638E-01, 0.000000000E+00, 1.010391421E+00, 1.010391420E+00,-3.989362770E-05, 1.475789487E-05
        27, 4.381188583E-02,-1.099978638E-01, 0.000000000E+00, 1.010598876E+00, 1.010598875E+00,-2.795909964E-05, 1.161095142E-05
        28, 4.986219406E-02,-1.099978638E-01, 0.000000000E+00, 1.010753159E+00, 1.010753159E+00,-1.979179137E-05, 8.899164814E-06
        29, 5.591314125E-02,-1.099978638E-01, 0.000000000E+00, 1.010855746E+00, 1.010855746E+00,-1.565622125E-05, 7.829287512E-06
        30, 6.196469307E-02,-1.099978638E-01, 0.000000000E+00, 1.010914183E+00, 1.010914183E+00,-1.020146374E-05, 6.214157844E-06
        31, 6.801681900E-02,-1.099978638E-01, 0.000000000E+00, 1.010936569E+00, 1.010936568E+00,-5.487052320E-06, 4.985848771E-06
        32, 7.406948853E-02,-1.099978638E-01, 0.000000000E+00, 1.010931135E+00, 1.010931135E+00,-2.129776829E-06, 3.827388053E-06
        33, 8.012267685E-02,-1.099978638E-01, 0.000000000E+00, 1.010904859E+00, 1.010904859E+00, 8.756730639E-07, 2.432532417E-06
        34, 8.617635727E-02,-1.099978638E-01, 0.000000000E+00, 1.010862775E+00, 1.010862775E+00, 2.724754509E-06, 1.500716029E-06
        35, 9.223050690E-02,-1.099978638E-01, 0.000000000E+00, 1.010811129E+00, 1.010811129E+00, 4.220243858E-06, 7.660752902E-07
        36, 9.828510284E-02,-1.099978638E-01, 0.000000000E+00, 1.010755486E+00, 1.010755486E+00, 5.429541254E-06, 2.424776221E-07
        37, 1.043401184E-01,-1.099978638E-01, 0.000000000E+00, 1.010694719E+00, 1.010694719E+00, 5.953858368E-06,-2.564835682E-07
        38, 1.103955345E-01,-1.099978638E-01, 0.000000000E+00, 1.010632189E+00, 1.010632189E+00, 6.482285179E-06,-5.751780661E-07
        39, 1.164513321E-01,-1.099978638E-01, 0.000000000E+00, 1.010572689E+00, 1.010572689E+00, 6.787605898E-06,-8.854171621E-07
        40, 1.225074921E-01,-1.099978638E-01, 0.000000000E+00, 1.010513675E+00, 1.010513675E+00, 6.710546624E-06,-1.092524542E-06
        41, 1.285639954E-01,-1.099978638E-01, 0.000000000E+00, 1.010456283E+00, 1.010456283E+00, 6.370311688E-06,-1.244611713E-06
        42, 1.346208267E-01,-1.099978638E-01, 0.000000000E+00, 1.010403197E+00, 1.010403197E+00, 6.387775107E-06,-1.429216482E-06
        43, 1.406779709E-01,-1.099978638E-01, 0.000000000E+00, 1.010353988E+00, 1.010353988E+00, 6.281414530E-06,-1.489361272E-06
        44, 1.467354050E-01,-1.099978638E-01, 0.000000000E+00, 1.010307601E+00, 1.010307601E+00, 5.594058295E-06,-1.411751495E-06
        45, 1.527931213E-01,-1.099978638E-01, 0.000000000E+00, 1.010264183E+00, 1.010264183E+00, 5.274567115E-06,-1.486607549E-06
        46, 1.588511047E-01,-1.099978638E-01, 0.000000000E+00, 1.010223463E+00, 1.010223463E+00, 5.053427831E-06,-1.560271584E-06
        47, 1.649093399E-01,-1.099978638E-01, 0.000000000E+00, 1.010185599E+00, 1.010185599E+00, 4.670137638E-06,-1.452009265E-06
        48, 1.709678192E-01,-1.099978638E-01, 0.000000000E+00, 1.010150250E+00, 1.010150250E+00, 4.484128443E-06,-1.402459227E-06
        49, 1.770265198E-01,-1.099978638E-01, 0.000000000E+00, 1.010116633E+00, 1.010116633E+00, 4.122012963E-06,-1.398523307E-06
        50, 1.830854340E-01,-1.099978638E-01, 0.000000000E+00, 1.010085336E+00, 1.010085336E+00, 4.066123322E-06,-1.378209431E-06
        51, 1.891413193E-01,-1.099978638E-01, 0.000000000E+00, 1.010055167E+00, 1.010055167E+00, 4.229167584E-06,-1.368787270E-06
        52, 1.951771317E-01,-1.099978638E-01, 0.000000000E+00, 1.010025155E+00, 1.010025155E+00, 3.757082214E-06,-1.234465086E-06
        53, 2.011403427E-01,-1.099978638E-01, 0.000000000E+00, 1.009996002E+00, 1.009996002E+00, 3.148309090E-06,-1.337502704E-06
        54, 2.070462036E-01,-1.099978638E-01, 0.000000000E+00, 1.009966726E+00, 1.009966726E+00, 3.968292340E-06,-1.317961891E-06
        55, 2.099982910E-01,-1.099978638E-01, 0.000000000E+00, 1.009956728E+00, 1.009956728E+00, 4.313493340E-06,-1.312697615E-06
        56, 2.011403427E-01,-1.095129291E-01, 0.000000000E+00, 1.009999466E+00, 1.009999466E+00, 1.335966060E-05, 0.000000000E+00
        57,-1.010706100E-01,-1.084836063E-01, 0.000000000E+00, 1.000049704E+00, 1.000049703E+00,-3.418320830E-05, 0.000000000E+00
        58, 2.070462036E-01,-1.084233722E-01, 0.000000000E+00, 1.009970661E+00, 1.009970661E+00, 1.401536066E-05, 0.000000000E+00
        59,-9.506551361E-02,-1.083783214E-01, 0.000000000E+00, 1.000124370E+00, 1.000124368E+00,-5.780141484E-05, 0.000000000E+00
        60, 1.103955345E-01,-1.083425707E-01, 0.000000000E+00, 1.010636807E+00, 1.010636807E+00, 2.504881008E-05, 0.000000000E+00
        61, 1.164513321E-01,-1.083418975E-01, 0.000000000E+00, 1.010578721E+00, 1.010578720E+00, 2.741853110E-05, 0.000000000E+00
        62, 1.043401184E-01,-1.083393276E-01, 0.000000000E+00, 1.010701116E+00, 1.010701115E+00, 2.516738588E-05, 0.000000000E+00
        63, 1.225074921E-01,-1.083369346E-01, 0.000000000E+00, 1.010519520E+00, 1.010519519E+00, 2.778460060E-05, 0.000000000E+00
        64,-3.476626301E-02,-1.083356180E-01, 0.000000000E+00, 1.003568194E+00, 1.003568094E+00,-3.534729157E-04, 0.000000000E+00
        65, 4.986219406E-02,-1.083351763E-01, 0.000000000E+00, 1.010772596E+00, 1.010772590E+00,-8.867881850E-05, 0.000000000E+00
        66, 5.591314125E-02,-1.083343733E-01, 0.000000000E+00, 1.010869481E+00, 1.010869479E+00,-6.211553765E-05, 0.000000000E+00
        67,-4.080319977E-02,-1.083336376E-01, 0.000000000E+00, 1.002987235E+00, 1.002987160E+00,-3.111443443E-04, 0.000000000E+00
        68,-2.872802258E-02,-1.083325377E-01, 0.000000000E+00, 1.004224577E+00, 1.004224478E+00,-3.578806597E-04, 0.000000000E+00
        69, 1.285639954E-01,-1.083299830E-01, 0.000000000E+00, 1.010461428E+00, 1.010461427E+00, 2.524394443E-05, 0.000000000E+00
        70, 9.828510284E-02,-1.083270257E-01, 0.000000000E+00, 1.010761980E+00, 1.010761979E+00, 2.195420000E-05, 0.000000000E+00
        71,-4.683876419E-02,-1.083262046E-01, 0.000000000E+00, 1.002444250E+00, 1.002444182E+00,-2.878564077E-04, 0.000000000E+00
        72, 4.381188583E-02,-1.083262411E-01, 0.000000000E+00, 1.010619649E+00, 1.010619637E+00,-1.226619423E-04, 0.000000000E+00
        73, 6.196469307E-02,-1.083239848E-01, 0.000000000E+00, 1.010925800E+00, 1.010925799E+00,-3.985071177E-05, 0.000000000E+00
        74, 1.357112265E-02,-1.083225345E-01, 0.000000000E+00, 1.008849101E+00, 1.008849025E+00,-3.078999640E-04, 0.000000000E+00
        75, 1.346208267E-01,-1.083218438E-01, 0.000000000E+00, 1.010408580E+00, 1.010408579E+00, 2.546873341E-05, 0.000000000E+00
        76, 7.525400639E-03,-1.083213643E-01, 0.000000000E+00, 1.008292202E+00, 1.008292118E+00,-3.321313761E-04, 0.000000000E+00
        77,-2.268854046E-02,-1.083202744E-01, 0.000000000E+00, 1.004892803E+00, 1.004892684E+00,-3.910565744E-04, 0.000000000E+00
        78,-1.070312996E-01,-1.083187186E-01, 0.000000000E+00, 1.000009728E+00, 1.000009728E+00,-1.337914894E-05, 0.000000000E+00
        79,-5.287288094E-02,-1.083171016E-01, 0.000000000E+00, 1.001953555E+00, 1.001953497E+00,-2.616445290E-04, 0.000000000E+00
        80, 1.406779709E-01,-1.083170484E-01, 0.000000000E+00, 1.010358575E+00, 1.010358575E+00, 2.370054982E-05, 0.000000000E+00
        81, 1.961771107E-02,-1.083152011E-01, 0.000000000E+00, 1.009357213E+00, 1.009357155E+00,-2.703502279E-04, 0.000000000E+00
        82, 1.467354050E-01,-1.083133900E-01, 0.000000000E+00, 1.010312764E+00, 1.010312764E+00, 2.335554389E-05, 0.000000000E+00
        83, 6.801681900E-02,-1.083130026E-01, 0.000000000E+00, 1.010948948E+00, 1.010948948E+00,-2.344143812E-05, 0.000000000E+00
        84, 1.480590224E-03,-1.083103730E-01, 0.000000000E+00, 1.007676686E+00, 1.007676586E+00,-3.654175248E-04, 0.000000000E+00
        85, 9.223050690E-02,-1.083096652E-01, 0.000000000E+00, 1.010819519E+00, 1.010819519E+00, 1.805073025E-05, 0.000000000E+00
        86, 3.776224709E-02,-1.083093095E-01, 0.000000000E+00, 1.010411404E+00, 1.010411388E+00,-1.479787944E-04, 0.000000000E+00
        87, 1.527931213E-01,-1.083076599E-01, 0.000000000E+00, 1.010269599E+00, 1.010269599E+00, 2.247233084E-05, 0.000000000E+00
        88,-1.664788055E-02,-1.083055000E-01, 0.000000000E+00, 1.005602798E+00, 1.005602681E+00,-3.867764035E-04, 0.000000000E+00
        89, 1.951771317E-01,-1.083050328E-01, 0.000000000E+00, 1.010029025E+00, 1.010029025E+00, 1.617211386E-05, 0.000000000E+00
        90, 2.566512108E-02,-1.083029602E-01, 0.000000000E+00, 1.009782092E+00, 1.009782053E+00,-2.255487472E-04, 0.000000000E+00
        91,-5.890547562E-02,-1.083021122E-01, 0.000000000E+00, 1.001532637E+00, 1.001532591E+00,-2.375437200E-04, 0.000000000E+00
        92, 7.406948853E-02,-1.083008191E-01, 0.000000000E+00, 1.010939840E+00, 1.010939840E+00,-8.468407299E-06, 0.000000000E+00
        93, 3.171331215E-02,-1.083000766E-01, 0.000000000E+00, 1.010135309E+00, 1.010135277E+00,-2.034841726E-04, 0.000000000E+00
        94,-4.563260913E-03,-1.082992588E-01, 0.000000000E+00, 1.007001776E+00, 1.007001665E+00,-3.787893438E-04, 0.000000000E+00
        95, 8.617635727E-02,-1.082957002E-01, 0.000000000E+00, 1.010872230E+00, 1.010872230E+00, 1.148065947E-05, 0.000000000E+00
        96,-1.060610223E-02,-1.082954635E-01, 0.000000000E+00, 1.006312618E+00, 1.006312496E+00,-3.922886265E-04, 0.000000000E+00
        97, 8.012267685E-02,-1.082946721E-01, 0.000000000E+00, 1.010914291E+00, 1.010914291E+00, 3.188337288E-06, 0.000000000E+00
        98, 1.588511047E-01,-1.082903959E-01, 0.000000000E+00, 1.010228167E+00, 1.010228166E+00, 2.132450397E-05, 0.000000000E+00
        99, 1.891413193E-01,-1.082823825E-01, 0.000000000E+00, 1.010059565E+00, 1.010059565E+00, 1.737448879E-05, 0.000000000E+00
       100,-6.493646812E-02,-1.082754761E-01, 0.000000000E+00, 1.001161691E+00, 1.001161660E+00,-1.965575611E-04, 0.000000000E+00
       101, 1.649093399E-01,-1.082626718E-01, 0.000000000E+00, 1.010190320E+00, 1.010190320E+00, 1.982556912E-05, 0.000000000E+00
       102, 1.709678192E-01,-1.082328111E-01, 0.000000000E+00, 1.010155047E+00, 1.010155047E+00, 1.891209544E-05, 0.000000000E+00
       103,-7.096577454E-02,-1.082232426E-01, 0.000000000E+00, 1.000855155E+00, 1.000855131E+00,-1.670368399E-04, 0.000000000E+00
       104, 1.830854340E-01,-1.082091686E-01, 0.000000000E+00, 1.010090036E+00, 1.010090036E+00, 1.755861041E-05, 0.000000000E+00
       105, 1.770265198E-01,-1.082056392E-01, 0.000000000E+00, 1.010121740E+00, 1.010121740E+00, 1.822987908E-05, 0.000000000E+00
       106,-8.904271698E-02,-1.081958838E-01, 0.000000000E+00, 1.000240331E+00, 1.000240325E+00,-8.340935087E-05, 0.000000000E+00
       107,-7.699330521E-02,-1.081501720E-01, 0.000000000E+00, 1.000602163E+00, 1.000602148E+00,-1.341200027E-04, 0.000000000E+00
       108,-8.301896667E-02,-1.081148833E-01, 0.000000000E+00, 1.000397920E+00, 1.000397909E+00,-1.107774051E-04, 0.000000000E+00
       109, 2.032166799E-01,-1.074097487E-01, 0.000000000E+00, 1.009990088E+00, 1.009990088E+00, 1.976936677E-05, 0.000000000E+00
       110,-1.099982910E-01,-1.071069183E-01, 0.000000000E+00, 1.000000000E+00, 1.000000000E+00, 0.000000000E+00, 3.618073794E-15
       111,-1.083239035E-01,-1.071069183E-01, 0.000000000E+00, 1.000004444E+00, 1.000004444E+00,-1.344044729E-05, 0.000000000E+00
       112, 2.083138123E-01,-1.070591965E-01, 0.000000000E+00, 1.009968646E+00, 1.009968645E+00, 2.444800032E-05, 0.000000000E+00
       113, 2.099982910E-01,-1.070591965E-01, 0.000000000E+00, 1.009963580E+00, 1.009963579E+00, 2.319829765E-05, 0.000000000E+00
       114,-1.029113456E-01,-1.070322893E-01, 0.000000000E+00, 1.000027584E+00, 1.000027583E+00,-3.585854453E-05, 0.000000000E+00
       115, 1.975930297E-01,-1.070004849E-01, 0.000000000E+00, 1.010017206E+00, 1.010017206E+00, 2.012287494E-05, 0.000000000E+00
       116,-9.741484604E-02,-1.067854762E-01, 0.000000000E+00, 1.000083716E+00, 1.000083713E+00,-6.534056473E-05, 0.000000000E+00
       117,-9.169267537E-02,-1.066157022E-01, 0.000000000E+00, 1.000176682E+00, 1.000176675E+00,-1.011484844E-04, 0.000000000E+00
       118,-4.381536888E-02,-1.065567334E-01, 0.000000000E+00, 1.002710524E+00, 1.002710405E+00,-4.221822684E-04, 0.000000000E+00
       119,-3.779652219E-02,-1.065561623E-01, 0.000000000E+00, 1.003263578E+00, 1.003263432E+00,-4.690153126E-04, 0.000000000E+00
       120,-3.177003808E-02,-1.065538465E-01, 0.000000000E+00, 1.003893093E+00, 1.003892927E+00,-4.961249674E-04, 0.000000000E+00
       121,-4.982797373E-02,-1.065531208E-01, 0.000000000E+00, 1.002186977E+00, 1.002186869E+00,-3.929234095E-04, 0.000000000E+00
       122, 1.134382710E-01,-1.065495707E-01, 0.000000000E+00, 1.010611708E+00, 1.010611707E+00, 3.666916431E-05, 0.000000000E+00
       123,-5.584132183E-02,-1.065482033E-01, 0.000000000E+00, 1.001734414E+00, 1.001734324E+00,-3.585292906E-04, 0.000000000E+00
       124, 1.194873886E-01,-1.065478109E-01, 0.000000000E+00, 1.010554036E+00, 1.010554035E+00, 3.895784510E-05, 0.000000000E+00
       125, 1.073867136E-01,-1.065471716E-01, 0.000000000E+00, 1.010672952E+00, 1.010672951E+00, 3.524548923E-05, 0.000000000E+00
       126,-2.573359931E-02,-1.065470388E-01, 0.000000000E+00, 1.004555981E+00, 1.004555798E+00,-5.258763203E-04, 0.000000000E+00
       127, 5.290566086E-02,-1.065456146E-01, 0.000000000E+00, 1.010839615E+00, 1.010839607E+00,-1.076271534E-04, 0.000000000E+00
       128, 1.255352575E-01,-1.065454037E-01, 0.000000000E+00, 1.010494319E+00, 1.010494318E+00, 3.728434127E-05, 0.000000000E+00
       129, 5.895883248E-02,-1.065435372E-01, 0.000000000E+00, 1.010912378E+00, 1.010912375E+00,-7.136332549E-05, 0.000000000E+00
       130, 4.684946926E-02,-1.065426774E-01, 0.000000000E+00, 1.010718490E+00, 1.010718474E+00,-1.498484584E-04, 0.000000000E+00
       131, 1.013281184E-01,-1.065424048E-01, 0.000000000E+00, 1.010737465E+00, 1.010737465E+00, 3.327281077E-05, 0.000000000E+00
       132, 1.315811146E-01,-1.065422068E-01, 0.000000000E+00, 1.010438806E+00, 1.010438805E+00, 3.525087908E-05, 0.000000000E+00
       133, 1.376232100E-01,-1.065397429E-01, 0.000000000E+00, 1.010387140E+00, 1.010387139E+00, 3.437410302E-05, 0.000000000E+00
       134, 1.054123460E-02,-1.065394001E-01, 0.000000000E+00, 1.008587373E+00, 1.008587239E+00,-4.471767903E-04, 0.000000000E+00
       135,-1.969232592E-02,-1.065387859E-01, 0.000000000E+00, 1.005249199E+00, 1.005249002E+00,-5.450877653E-04, 0.000000000E+00
       136, 6.500702733E-02,-1.065383307E-01, 0.000000000E+00, 1.010950480E+00, 1.010950479E+00,-4.382437422E-05, 0.000000000E+00
       137, 1.659832782E-02,-1.065373632E-01, 0.000000000E+00, 1.009123522E+00, 1.009123409E+00,-4.090186962E-04, 0.000000000E+00
       138, 4.079302398E-02,-1.065369924E-01, 0.000000000E+00, 1.010537506E+00, 1.010537482E+00,-1.898316213E-04, 0.000000000E+00
       139, 1.436662942E-01,-1.065371016E-01, 0.000000000E+00, 1.010339421E+00, 1.010339420E+00, 3.287686196E-05, 0.000000000E+00
       140, 4.484790650E-03,-1.065369056E-01, 0.000000000E+00, 1.008005639E+00, 1.008005486E+00,-4.852572040E-04, 0.000000000E+00
       141, 9.526797883E-02,-1.065344926E-01, 0.000000000E+00, 1.010797068E+00, 1.010797068E+00, 2.862438170E-05, 0.000000000E+00
       142,-6.186372200E-02,-1.065340459E-01, 0.000000000E+00, 1.001338591E+00, 1.001338525E+00,-3.118838847E-04, 0.000000000E+00
       143, 1.497150092E-01,-1.065330646E-01, 0.000000000E+00, 1.010294966E+00, 1.010294965E+00, 3.237531853E-05, 0.000000000E+00
       144, 2.265395260E-02,-1.065329265E-01, 0.000000000E+00, 1.009597212E+00, 1.009597131E+00,-3.484639489E-04, 0.000000000E+00
       145,-1.566112683E-03,-1.065323261E-01, 0.000000000E+00, 1.007351111E+00, 1.007350936E+00,-5.184909196E-04, 0.000000000E+00
       146,-1.365069897E-02,-1.065320929E-01, 0.000000000E+00, 1.005964040E+00, 1.005963839E+00,-5.486817890E-04, 0.000000000E+00
       147, 3.474543402E-02,-1.065316344E-01, 0.000000000E+00, 1.010301689E+00, 1.010301648E+00,-2.461177257E-04, 0.000000000E+00
       148, 7.105773313E-02,-1.065312050E-01, 0.000000000E+00, 1.010955592E+00, 1.010955592E+00,-2.265316511E-05, 0.000000000E+00
       149, 2.870119303E-02,-1.065301512E-01, 0.000000000E+00, 1.009982000E+00, 1.009981940E+00,-3.005014738E-04, 0.000000000E+00
       150,-7.611126708E-03,-1.065298435E-01, 0.000000000E+00, 1.006666217E+00, 1.006666022E+00,-5.402800418E-04, 0.000000000E+00
       151, 8.921179338E-02,-1.065279932E-01, 0.000000000E+00, 1.010853567E+00, 1.010853567E+00, 2.085134007E-05, 0.000000000E+00
       152, 7.710876488E-02,-1.065260926E-01, 0.000000000E+00, 1.010936278E+00, 1.010936278E+00,-3.593567418E-06, 0.000000000E+00
       153, 1.557741300E-01,-1.065254512E-01, 0.000000000E+00, 1.010252844E+00, 1.010252844E+00, 3.130095379E-05, 0.000000000E+00
       154, 8.316116198E-02,-1.065242352E-01, 0.000000000E+00, 1.010902464E+00, 1.010902464E+00, 1.069627157E-05, 0.000000000E+00
       155, 1.618401488E-01,-1.065119811E-01, 0.000000000E+00, 1.010212537E+00, 1.010212536E+00, 2.922796789E-05, 0.000000000E+00
       156,-6.790470925E-02,-1.065116034E-01, 0.000000000E+00, 1.000999199E+00, 1.000999152E+00,-2.582575901E-04, 0.000000000E+00
       157, 1.679058419E-01,-1.064980158E-01, 0.000000000E+00, 1.010176496E+00, 1.010176496E+00, 2.757681335E-05, 0.000000000E+00
       158, 1.860670591E-01,-1.064965256E-01, 0.000000000E+00, 1.010078319E+00, 1.010078319E+00, 2.492197533E-05, 0.000000000E+00
       159,-8.588310367E-02,-1.064948589E-01, 0.000000000E+00, 1.000313113E+00, 1.000313099E+00,-1.406258022E-04, 0.000000000E+00
       160, 1.739752559E-01,-1.064797598E-01, 0.000000000E+00, 1.010142057E+00, 1.010142057E+00, 2.673446173E-05, 0.000000000E+00
       161, 1.800326931E-01,-1.064771995E-01, 0.000000000E+00, 1.010109673E+00, 1.010109673E+00, 2.553175982E-05, 0.000000000E+00
       162,-7.395520391E-02,-1.064763472E-01, 0.000000000E+00, 1.000720857E+00, 1.000720824E+00,-2.170321928E-04, 0.000000000E+00
       163, 1.922576306E-01,-1.064612862E-01, 0.000000000E+00, 1.010047644E+00, 1.010047644E+00, 2.452153252E-05, 0.000000000E+00
       164,-7.996763651E-02,-1.064583176E-01, 0.000000000E+00, 1.000492491E+00, 1.000492469E+00,-1.774445897E-04, 0.000000000E+00
       165, 2.026076470E-01,-1.044981742E-01, 0.000000000E+00, 1.010006409E+00, 1.010006408E+00, 3.837095456E-05, 0.000000000E+00
       166, 1.984132070E-01,-1.044972302E-01, 0.000000000E+00, 1.010022917E+00, 1.010022916E+00, 3.917275917E-05, 0.000000000E+00
       167,-1.029313440E-01,-1.035813963E-01, 0.000000000E+00, 1.000032367E+00, 1.000032363E+00,-7.787092997E-05, 0.000000000E+00
       168,-9.755206489E-02,-1.035432720E-01, 0.000000000E+00, 1.000087303E+00, 1.000087292E+00,-1.373695198E-04, 0.000000000E+00
       169, 1.922858784E-01,-1.033238466E-01, 0.000000000E+00, 1.010067716E+00, 1.010067714E+00, 4.990906833E-05, 0.000000000E+00
       170, 1.073892109E-01,-1.032722484E-01, 0.000000000E+00, 1.010703185E+00, 1.010703182E+00, 7.386357559E-05, 0.000000000E+00
       171, 1.134376214E-01,-1.032703929E-01, 0.000000000E+00, 1.010639498E+00, 1.010639495E+00, 7.536364312E-05, 0.000000000E+00
       172, 1.194833086E-01,-1.032642303E-01, 0.000000000E+00, 1.010579812E+00, 1.010579809E+00, 7.791571814E-05, 0.000000000E+00
       173, 5.290486556E-02,-1.032606865E-01, 0.000000000E+00, 1.010903807E+00, 1.010903781E+00,-2.176380322E-04, 0.000000000E+00
       174, 1.013379090E-01,-1.032587495E-01, 0.000000000E+00, 1.010767763E+00, 1.010767761E+00, 6.866081424E-05, 0.000000000E+00
       175,-3.177279953E-02,-1.032582057E-01, 0.000000000E+00, 1.003888874E+00, 1.003888281E+00,-1.025583257E-03, 0.000000000E+00
       176,-3.779520433E-02,-1.032543759E-01, 0.000000000E+00, 1.003252568E+00, 1.003252043E+00,-9.629733290E-04, 0.000000000E+00
       177, 4.685652150E-02,-1.032528455E-01, 0.000000000E+00, 1.010788065E+00, 1.010788013E+00,-3.071560538E-04, 0.000000000E+00
       178, 1.255295656E-01,-1.032480504E-01, 0.000000000E+00, 1.010521033E+00, 1.010521029E+00, 7.685977996E-05, 0.000000000E+00
       179,-2.574384302E-02,-1.032423109E-01, 0.000000000E+00, 1.004560440E+00, 1.004559792E+00,-1.071730604E-03, 0.000000000E+00
       180,-4.380965724E-02,-1.032399546E-01, 0.000000000E+00, 1.002711856E+00, 1.002711407E+00,-8.859421052E-04, 0.000000000E+00
       181, 5.895026437E-02,-1.032383374E-01, 0.000000000E+00, 1.010970656E+00, 1.010970644E+00,-1.447379426E-04, 0.000000000E+00
       182, 1.054196334E-02,-1.032356423E-01, 0.000000000E+00, 1.008659646E+00, 1.008659180E+00,-9.145798009E-04, 0.000000000E+00
       183, 1.659217229E-02,-1.032279348E-01, 0.000000000E+00, 1.009201813E+00, 1.009201421E+00,-8.384767127E-04, 0.000000000E+00
       184, 1.315744400E-01,-1.032246978E-01, 0.000000000E+00, 1.010463872E+00, 1.010463869E+00, 7.313420319E-05, 0.000000000E+00
       185, 4.493506583E-03,-1.032193579E-01, 0.000000000E+00, 1.008060884E+00, 1.008060315E+00,-9.997173571E-04, 0.000000000E+00
       186,-4.982094285E-02,-1.032176726E-01, 0.000000000E+00, 1.002182724E+00, 1.002182350E+00,-8.168109206E-04, 0.000000000E+00
       187, 9.528200897E-02,-1.032161985E-01, 0.000000000E+00, 1.010829920E+00, 1.010829918E+00, 5.891055949E-05, 0.000000000E+00
       188, 4.080667392E-02,-1.032144290E-01, 0.000000000E+00, 1.010616255E+00, 1.010616169E+00,-3.904006984E-04, 0.000000000E+00
       189, 6.499790680E-02,-1.032096851E-01, 0.000000000E+00, 1.011001514E+00, 1.011001510E+00,-8.919037380E-05, 0.000000000E+00
       190,-1.970473019E-02,-1.032061479E-01, 0.000000000E+00, 1.005271304E+00, 1.005270595E+00,-1.121412109E-03, 0.000000000E+00
       191, 1.376192738E-01,-1.032055175E-01, 0.000000000E+00, 1.010412428E+00, 1.010412425E+00, 7.058190067E-05, 0.000000000E+00
       192,-1.074167372E-01,-1.032003588E-01, 0.000000000E+00, 1.000006140E+00, 1.000006139E+00,-3.045531354E-05, 0.000000000E+00
       193, 1.436633095E-01,-1.031969499E-01, 0.000000000E+00, 1.010364455E+00, 1.010364453E+00, 6.852507539E-05, 0.000000000E+00
       194, 1.497102941E-01,-1.031941458E-01, 0.000000000E+00, 1.010319433E+00, 1.010319430E+00, 6.709725734E-05, 0.000000000E+00
       195,-5.582944542E-02,-1.031937576E-01, 0.000000000E+00, 1.001731032E+00, 1.001730728E+00,-7.385251338E-04, 0.000000000E+00
       196, 2.264371850E-02,-1.031930231E-01, 0.000000000E+00, 1.009680659E+00, 1.009680367E+00,-7.187229888E-04, 0.000000000E+00
       197,-1.557210199E-03,-1.031835356E-01, 0.000000000E+00, 1.007411217E+00, 1.007410544E+00,-1.083430287E-03, 0.000000000E+00
       198, 7.104757168E-02,-1.031807041E-01, 0.000000000E+00, 1.011003392E+00, 1.011003391E+00,-4.324418585E-05, 0.000000000E+00
       199, 1.557598387E-01,-1.031713185E-01, 0.000000000E+00, 1.010277694E+00, 1.010277691E+00, 6.526140349E-05, 0.000000000E+00
       200, 3.475289818E-02,-1.031690253E-01, 0.000000000E+00, 1.010379254E+00, 1.010379112E+00,-5.010132973E-04, 0.000000000E+00
       201, 8.922322498E-02,-1.031661315E-01, 0.000000000E+00, 1.010890919E+00, 1.010890917E+00, 4.422539511E-05, 0.000000000E+00
       202,-1.365930498E-02,-1.031651323E-01, 0.000000000E+00, 1.005998291E+00, 1.005997537E+00,-1.150437299E-03, 0.000000000E+00
       203, 2.869861988E-02,-1.031633899E-01, 0.000000000E+00, 1.010065525E+00, 1.010065321E+00,-6.076189201E-04, 0.000000000E+00
       204,-7.608237742E-03,-1.031579296E-01, 0.000000000E+00, 1.006707773E+00, 1.006707033E+00,-1.138916716E-03, 0.000000000E+00
       205, 7.710354730E-02,-1.031570667E-01, 0.000000000E+00, 1.010977837E+00, 1.010977837E+00,-5.563691860E-06, 0.000000000E+00
       206,-6.184189561E-02,-1.031565001E-01, 0.000000000E+00, 1.001332964E+00, 1.001332735E+00,-6.370996903E-04, 0.000000000E+00
       207, 8.316190664E-02,-1.031463677E-01, 0.000000000E+00, 1.010942776E+00, 1.010942776E+00, 2.236602543E-05, 0.000000000E+00
       208, 1.618168517E-01,-1.031186080E-01, 0.000000000E+00, 1.010237067E+00, 1.010237065E+00, 6.189787265E-05, 0.000000000E+00
       209,-6.786042498E-02,-1.030766739E-01, 0.000000000E+00, 1.000994169E+00, 1.000993996E+00,-5.503100983E-04, 0.000000000E+00
